Accountability score;Administrative expenses;Charity name;Charity url;City;CN advisory;Compensation leader compensation;Compensation leader expense;Compensation leader title;Excess or deficit for year;Financial score;Fundraising expenses;Net assets;Organization type;Other revenue;Overall score;Payments to affiliates;Program expenses;State;Total contributions
96;107667.0;ElderHelp of San Diego;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11137;San Diego;nan;79980.0;7.35;Executive Director;227594.0;87.37;149906.0;1062563.0;Human Services : Social Services;13675.0;90.63;0.0;829983.0;CA;1301475.0
89;473450.0;Boys & Girls Clubs of Central Iowa;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16065;Des Moines;nan;136286.0;5.91;Chief Professional Officer;1496647.0;93.61;249950.0;5151199.0;Human Services : Youth Development, Shelter, and Crisis Services;4376.0;91.0;0.0;1581143.0;IA;3758807.0
85;180344.0;Boy Scouts of America Greater Cleveland Council;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14676;Cleveland;nan;162383.0;4.47;Scout Executive;965041.0;92.79;264105.0;16585036.0;Human Services : Youth Development, Shelter, and Crisis Services;2028374.0;88.23;54794.0;3182609.0;OH;1801082.0
89;2024593.0;Baltimore Symphony Orchestra;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3338;Baltimore;nan;;;Chair & Acting CEO;-4674266.0;78.27;1500498.0;-13505027.0;Arts, Culture, Humanities : Performing Arts;356453.0;82.77;0.0;27073808.0;MD;14921566.0
100;540161.0;American Indian Science and Engineering Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10951;Albuquerque;nan;136746.0;4.51;Chief Executive Officer;-57991.0;75.77;177145.0;1132211.0;Human Services : Social Services;151088.0;82.86;0.0;2312807.0;NM;2529248.0
96;88187.0;Classroom Central;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14411;Charlotte;nan;26539.0;0.75;Executive Director;664610.0;87.5;144121.0;2648411.0;Education : Youth Education Programs and Services ,;-34094.0;90.71;0.0;3279030.0;NC;4210042.0
96;671498.0;Richmond Symphony;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7177;Richmond;nan;113425.0;2.21;Executive Director;448637.0;70.53;344418.0;-525522.0;Arts, Culture, Humanities : Performing Arts;372396.0;78.97;0.0;4111136.0;VA;3637138.0
96;3195146.0;Oregon Museum of Science and Industry;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7602;Portland;nan;249322.0;1.3;President;349954.0;78.21;1069030.0;43455370.0;Arts, Culture, Humanities : Museums;1988778.0;84.33;0.0;14895283.0;OR;6345673.0
96;52524220.0;NPR;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6637;Washington;nan;530646.0;0.25;President, CEO;6225922.0;72.95;15664802.0;123631632.0;Arts, Culture, Humanities : Public Broadcasting and Media;106938139.0;80.66;0.0;143603449.0;DC;92102494.0
100;223668.0;Nevada Humane Society;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9093;Reno;nan;82264.0;1.67;Interim CEO;200383.0;100.0;148131.0;6266116.0;Animals : Animal Rights, Welfare, and Services;249997.0;100.0;0.0;4548635.0;NV;3607518.0
92;176481.0;Millionair Club Charity;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10149;Seattle;nan;94136.0;1.78;Executive Director;-716942.0;89.34;436782.0;3392845.0;Human Services : Social Services;-21182.0;90.57;0.0;4663804.0;WA;2253868.0
100;1373944.0;The Lustgarten Foundation for Pancreatic Cancer Research;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7998;Woodbury;nan;245103.0;1.1;Executive Director;3510380.0;97.5;873412.0;46354687.0;Health : Medical Research ,;2980627.0;98.23;0.0;19925353.0;NY;22702462.0
96;2607539.0;United Way of Greater Los Angeles;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4627;Los Angeles;nan;367773.0;0.51;President & CEO;1948031.0;75.63;7167045.0;27254368.0;Community Development : United Ways ,;1531348.0;82.53;530809.0;61430440.0;CA;71621707.0
96;212198.0;Walking Mountains Science Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12985;Avon;nan;105853.0;3.45;President;1975163.0;97.35;258097.0;13709413.0;Education : Youth Education Programs and Services;16137.0;96.6;0.0;2592641.0;CO;4104835.0
96;306662.0;Voices For Children Foundation, Inc.;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10386;Miami;nan;190054.0;7.42;CEO;38543.0;86.7;206522.0;1953172.0;Human Services : Children's and Family Services;-150558.0;90.17;0.0;2044988.0;FL;2747273.0
93;516147.0;Indian Muslim Relief and Charities;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11561;Mountain View;nan;73200.0;1.3900000000000001;CEO;1575216.0;97.5;89518.0;19384435.0;International : Development and Relief Services ,;600452.0;94.74;0.0;4633783.0;CA;6214212.0
85;624218.0;First Liberty Institute;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13325;Plano;nan;354266.0;4.1;President, CEO;-346260.0;96.32;637669.0;3968947.0;Human and Civil Rights : Advocacy and Education;11092.0;89.07;0.0;7377350.0;TX;8033823.0
70;57542.0;Mountain Home Christian Clinic;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14607;Mountain Home;nan;;;nan;248988.0;90.0;37852.0;2905260.0;Health : Treatment and Prevention Services;114241.0;77.63;0.0;1195273.0;AR;1425414.0
55;114032.0;Ambassadors for Christ International - USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5521;Marietta;nan;63720.0;7.21;Director;38067.0;84.85;33752.0;442463.0;Religion : Religious Activities;715.0;66.42;0.0;735498.0;GA;920634.0
96;149077.0;Allen Community Outreach;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10827;Allen;nan;18754.0;0.85;Chief Executive Officer;99539.0;94.94;179367.0;2134493.0;Human Services : Social Services;132077.0;95.43;0.0;1862621.0;TX;2158527.0
89;175894.0;Tobin Project;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15668;Cambridge;nan;124212.0;9.68;Director Of Operations;-159447.0;94.16;20877.0;3514844.0;Research and Public Policy : Social and Public Policy Research;6677.0;91.19;0.0;1085372.0;MA;1116019.0
86;439318.0;Womens International Zionist Organization USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17245;New York;nan;54583.0;1.13;Executive Director;-1137997.0;80.15;1091245.0;8037229.0;International : Development and Relief Services ,;31400.0;82.82;0.0;3277632.0;NY;3638798.0
100;460974.0;The Steppingstone Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10609;Boston;nan;140910.0;2.84;President;294623.0;72.13;769243.0;2551619.0;Education : Youth Education Programs and Services;79296.0;80.29;0.0;3714427.0;MA;4734413.0
77;170912.0;Dakota Indian Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8767;Chamberlain;nan;21207.0;3.58;Executive Director;-50333.0;0.0;323032.0;339562.0;Human Services : Social Services ,;20333.0;27.44;0.0;97908.0;SD;521186.0
97;1049342.0;Asthma and Allergy Foundation of America;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6716;Landover;nan;289107.0;6.44;President, CEO;-750435.0;83.6;212562.0;3770589.0;Health : Diseases, Disorders, and Disciplines;116692.0;88.21;0.0;3224360.0;MD;2153767.0
70;181752.0;Washington Business Week;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16073;Renton;nan;110000.0;7.78;Executive Director;-121933.0;72.33;140877.0;161534.0;Education : Youth Education Programs and Services;-26656.0;71.14;0.0;1089502.0;WA;860044.0
93;266329.0;SafeHouse Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13092;Ann Arbor;nan;98332.0;4.35;Executive Director;-339412.0;92.77;211537.0;3699935.0;Human Services : Social Services;61829.0;92.88;0.0;1782160.0;MI;1858785.0
89;307545.0;North Carolina Justice Center;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15829;Raleigh;nan;43976.0;1.0;Executive Director;-1295348.0;87.5;99824.0;3889797.0;Research and Public Policy : Social and Public Policy Research;6747.0;88.22;0.0;3964984.0;NC;2940209.0
96;1332596.0;United Way of Northeast Florida;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5556;Jacksonville;nan;233626.0;0.9400000000000001;President;-426132.0;88.15;2290707.0;16675015.0;Community Development : United Ways ,;-1038.0;91.15;274487.0;21136362.0;FL;24334571.0
86;190982.0;Central Iowa Shelter & Services;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16924;Des Moines;nan;;;CEO;-774920.0;99.4;130954.0;14193749.0;Human Services : Homeless Services;14343.0;90.09;0.0;2051281.0;IA;1578391.0
85;232852.0;Center for Ecoliteracy;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5813;Berkeley;nan;135965.0;7.13;Executive Director;-549518.0;80.0;105751.0;674086.0;Environment : Botanical Gardens, Parks, and Nature Centers;1910.0;82.32;0.0;1567736.0;CA;1122466.0
32;102850.0;Wishing Well Foundation USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8308;Metairie;nan;;;President;-4679.0;0.0;599093.0;11648.0;Health : Patient and Family Support;25.0;14.48;0.0;5928.0;LA;703167.0
76;111595.0;Roseland Christian Ministries;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7818;Chicago;nan;;;nan;-348978.0;94.43;89518.0;1169333.0;Religion : Religious Activities;-20855.0;82.57;0.0;1269477.0;IL;1059996.0
93;170462.0;Special Olympics New Mexico;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10747;NM;nan;102975.0;5.53;Executive Director;54165.0;70.6;420666.0;1265674.0;Human Services : Multipurpose Human Service Organizations;157772.0;78.62;0.0;1269555.0;NM;1628226.0
89;3602694.0;Milwaukee Art Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5310;Milwaukee;nan;;;nan;220704.0;98.51;1236946.0;146846910.0;Arts, Culture, Humanities : Museums;2702137.0;92.15;0.0;15895483.0;WI;15996321.0
67;1020633.0;Lumberyard;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14947;New York;nan;209167.0;4.59;Executive Director;575521.0;91.51;186081.0;18228750.0;Arts, Culture, Humanities : Performing Arts;342861.0;75.9;0.0;3346233.0;NY;4687739.0
89;420754.0;Junior League of Austin;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15387;Austin;nan;;;President;511852.0;79.43;191658.0;9867040.0;Community Development : Housing and Neighborhood Development;890624.0;83.5;0.0;1240272.0;TX;1473912.0
93;509660.0;Keep Indianapolis Beautiful;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6896;Indianapolis;nan;135607.0;3.93;President;-32799.0;82.88;349958.0;3592545.0;Environment : Environmental Protection and Conservation;59953.0;86.92;0.0;2588635.0;IN;1939181.0
100;699935.0;Feeding South Florida;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3592;Pembroke Park;nan;135000.0;0.19;Chief Executive Officer;37222.0;86.57;781432.0;5122092.0;Human Services : Food Banks, Food Pantries, and Food Distribution;429877.0;90.5;0.0;66455407.0;FL;66874763.0
97;1749831.0;Erie Community Foundation;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5179;Erie;nan;250057.0;1.63;President;11652369.0;93.5;370263.0;187076851.0;Community Development : Community Foundations;6354241.0;94.93;0.0;13173845.0;PA;20592067.0
100;202577.0;Bread of Life Mission;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10120;Seattle;nan;86606.0;4.77;Executive Director;3197.0;70.42;295925.0;1715553.0;Human Services : Homeless Services;34217.0;79.08;0.0;1313935.0;WA;1568591.0
100;1465482.0;Boys & Girls Clubs of King County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7382;Seattle;nan;158358.0;0.84;CEO;-395485.0;94.77;1155449.0;48900472.0;Human Services : Youth Development, Shelter, and Crisis Services;-16014.0;96.3;45376.0;16066521.0;WA;8541896.0
94;388906.0;American Lung Association of the Southeast;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7217;Jacksonville;nan;214727.0;2.15;Chief Executive Officer;37832.0;90.46;1209965.0;11633533.0;Health : Diseases, Disorders, and Disciplines;232616.0;92.03;918962.0;8379422.0;FL;9477068.0
100;725495.0;The Heat and Warmth Fund;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8312;Detroit;nan;188322.0;1.15;Chief Executive Officer;-4678016.0;92.5;755070.0;6069938.0;Human Services : Social Services;-9069.0;94.69;0.0;14887834.0;MI;11699452.0
78;404189.0;Jewish Family Service Agency of Central New Jersey;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10551;Elizabeth;nan;160868.0;1.73;Executive Director;59539.0;85.0;147006.0;1195647.0;Human Services : Children's and Family Services;228604.0;81.17;0.0;8698021.0;NJ;8637389.0
89;1629561.0;Shelburne Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12706;Shelburne;nan;186462.0;2.81;Director;-737156.0;85.17;507875.0;47758009.0;Arts, Culture, Humanities : Museums;2746245.0;86.94;0.0;4486838.0;VT;1896724.0
89;719734.0;The Atlanta Opera;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8994;Atlanta;nan;230148.0;4.08;General and Artistic Director;7167.0;74.08;869825.0;7567631.0;Arts, Culture, Humanities : Performing Arts;246482.0;80.08;0.0;4042938.0;GA;3646128.0
96;8037798.0;Woodrow Wilson International Center for Scholars;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6215;Washington;nan;513293.0;2.08;President;281218.0;78.16;1840372.0;88899247.0;Research and Public Policy : Social and Public Policy Research;1212846.0;84.29;0.0;14706085.0;DC;23647358.0
89;160240.0;United Way of Licking County;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14000;Newark;nan;79531.0;5.22;Executive Director;182276.0;72.82;163673.0;1111416.0;Community Development : United Ways ,;16012.0;79.26;17829.0;1199386.0;OH;1689563.0
62;306248.0;The Concord Coalition;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8755;Arlington;nan;;;nan;101636.0;77.64;128625.0;733841.0;Human and Civil Rights : Advocacy and Education;166578.0;68.82;0.0;830515.0;VA;1186468.0
85;2111067.0;French Institute Alliance Fran̤aise;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8623;New York;nan;179334.0;1.43;President;-766864.0;70.61;812895.0;2887281.0;Arts, Culture, Humanities : Performing Arts;1445997.0;76.66;0.0;9540999.0;NY;3581626.0
100;581970.0;Family & Children's Place;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13059;Louisville;nan;129401.0;1.96;President;-502737.0;83.37;525497.0;5762192.0;Human Services : Children's and Family Services;163791.0;88.24;0.0;5477495.0;KY;3528531.0
92;90838.0;HomeFront, CT/NY;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15721;Stamford;nan;;;nan;-21781.0;85.0;35770.0;500795.0;Community Development : Housing and Neighborhood Development;0.0;87.97;0.0;901584.0;CT;1006411.0
100;514972.0;Habitat for Humanity Tucson;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9139;Tucson;nan;128374.0;1.73;Chief Executive Officer;-527876.0;92.39;412511.0;14413017.0;Community Development : Housing and Neighborhood Development;80624.0;94.61;0.0;6452786.0;AZ;4076037.0
100;594082.0;WildAid;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12895;San Francisco;nan;280000.0;3.06;Executive Director;215646.0;100.0;373924.0;15313360.0;Animals : Wildlife Conservation;389847.0;100.0;0.0;8152655.0;CA;8946460.0
62;33174.0;America's Packard Museum;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15254;Dayton;nan;;;nan;298212.0;80.69;12241.0;30911748.0;Arts, Culture, Humanities : Museums;33000.0;69.85;0.0;178046.0;OH;404697.0
96;553989.0;Advocates for Children of New York;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10426;New York;nan;155170.0;2.38;Executive Director;2136754.0;97.21;446198.0;8660830.0;Human and Civil Rights : Advocacy and Education;-30924.0;96.55;0.0;5505706.0;NY;7874408.0
81;67568.0;Actors and Others for Animals;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6457;North Hollywood;nan;58846.0;7.28;Chief Executive Officer;125105.0;91.48;50491.0;3602933.0;Animals : Animal Rights, Welfare, and Services;72634.0;85.27;0.0;689810.0;CA;860340.0
96;478684.0;ActionAid USA;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8757;Washington;nan;132700.0;2.51;Executive Director;-581374.0;86.81;700055.0;4420940.0;International : Development and Relief Services;808.0;90.25;0.0;4094086.0;DC;4690643.0
78;749832.0;Better World Fund;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5546;Washington;nan;57830.0;0.91;President & CEO;-1718227.0;76.44;604508.0;4189733.0;International : International Peace, Security, and Affairs;-246109.0;77.2;0.0;4938202.0;DC;4628126.0
89;400385.0;Be the Change Inc.;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=17146;Boston;nan;281769.0;2.19;Chief Executive Officer;-1854202.0;90.0;822453.0;2460735.0;Research and Public Policy : Social and Public Policy Research;16676.0;89.48;0.0;11623946.0;MA;10975906.0
97;913906.0;American Humane;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=3262;Washington;nan;392894.0;2.84;President, CEO;3124438.0;82.24;1582996.0;12910195.0;Animals : Animal Rights, Welfare, and Services;2100654.0;87.26;0.0;11303310.0;DC;11781059.0
86;2419463.0;Lincoln Park Zoo;https://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4004;Chicago;nan;479356.0;1.04;President, CEO;-13196852.0;90.0;2736053.0;78333188.0;Animals : Zoos and Aquariums;4721945.0;87.83;0.0;40520130.0;IL;17664280.0
